"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt22.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt23.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"CXorf36"	1.2331702144377	1.46693507091689	2.9807044321384	3.48885559080075	1.60673831741759	2.42672902648762	2.85118134477908	1.5111947565292	1.96773118579332	1.93124810308651	1.72753713673579	1.49450009583202	1.23250727043012	1.66624303737403	2.07818112936913	2.20469007610413
"ZCCHC24"	2.8619126978422	4.00986667826771	4.95394265299302	4.55544193817557	6.81384530957179	5.91888469869409	3.02079463997287	4.05909132473644	3.59793037783857	5.17204340559747	5.4637172646417	3.39581549246549	3.54984780252016	5.04976144070516	3.58863669047191	2.35957879836535
"SLIT3"	0.978191968014464	1.2640619600277	3.94906796585291	3.72060681065239	1.84386127004268	1.02115632848454	1.84063241959767	0.922557906234997	1.36758353996884	3.73991829199313	1.19288851219136	0.483995272823639	0.638409384087171	1.3600327135877	1.98769559049856	0.909368363255008
"PTGIS"	0.533172596541411	4.20092802247937	3.46127708744141	4.19413040167659	2.2124386032797	2.13574498755593	1.5279586059632	0.625622585584404	2.4750277967638	2.41608577729928	4.52482846257796	3.18061176009353	0.610378797608963	0.279833781091022	1.74227143534988	0.131721829559868
"SYNM"	2.76857393218281	3.36788402587855	4.0228338392261	2.44629461300849	3.26896879244032	6.37661944671903	2.66544848564782	2.94282600000416	2.08353846996787	3.5721014264218	3.99723820392419	2.07743614304054	4.74423376681118	5.58215252185802	2.51208526532597	1.37391542966145
"ABI3BP"	1.49908049776906	1.65350262033805	4.1378108834161	4.15516633866683	1.68275530813734	1.52509917516324	1.79066153820095	0.803977951833735	2.40373263703235	0.91534420998316	2.76016345046311	0.337434227939746	1.97394734482989	2.90284538355057	2.21814258355754	1.19561217315111
"PRICKLE2"	0.39767976632401	1.24478661483303	1.66345848188466	2.72570626096379	2.6901231625741	3.45187773022624	1.07269579527457	1.235534074983	1.64845623920184	3.41532262879263	2.17934861850733	1.40763011353239	0.873270658768486	1.72443636160307	1.92477640609308	2.51732987200602
"CFL2"	3.23484386631621	4.06398606070167	4.5450973013946	4.32803937330518	3.82552107520564	4.27866503325649	3.23304440126558	5.3948793653644	3.72211077172925	3.83686333873437	2.91438082648921	4.04797891232958	3.59753117422421	2.6417332898478	5.04751657717128	2.02673102075125
"GNG11"	7.08549370441892	7.07708273806463	5.44020309075322	6.44483765464972	7.07989540013059	6.44022967327706	6.78864003846656	6.74465895477421	6.77711062740848	4.78754477888541	7.30514062328035	6.04626076414699	5.30003767293303	4.41545446805199	6.62007903213303	5.08427691053149
"GRASP"	2.94630135586022	5.15134133076443	3.53289043195925	3.94115327291128	5.05708413644563	4.87549503385019	3.87441829480929	1.66099933100797	3.90705409178188	4.00510800559004	5.19165739551264	2.89472950161741	3.447200290582	4.61713976825158	1.49170946087341	3.33470412972632
"SRPX"	6.61333715885921	6.2833004576012	5.88857766426912	4.23257250412842	7.64785052718045	7.48052768546342	6.32100718125413	6.00090703473804	5.10771925010071	8.61373054017889	5.98610370407009	3.97368014855916	4.7652960454521	5.93848105539537	7.02390956286042	2.36964375603933
"DENND2A"	0.893754384102427	1.12261308840528	0.834010932300328	2.20020614137959	0.914332984888624	1.21936370680169	2.13244523392691	0.662044583460356	0.853868732320858	0.812302293016007	1.50307390993743	3.71080092459082	0.486773057737091	0.912921901260857	1.3568424464484	0.337448500588549
"LHFP"	3.65974763479225	3.29616737081893	5.12194580501323	5.45595019850926	4.88186280499195	5.60475335786222	4.07359747220478	4.44514068809645	3.60567211147581	3.68786134109405	6.75264156258251	3.48798148333828	4.33018907445851	3.97114805186031	3.76295999762357	3.53972957106732
"PPP1R12B"	1.70477017563265	1.19146789966637	3.09924806767376	3.79302188763231	2.04389389836763	4.55495715233255	2.48810363312358	1.30518550468455	4.18314505475421	2.06834578077332	1.66746981121808	2.56738968268561	4.53726500097168	3.39071858065402	1.66264758489509	2.71612831088308
"FAT4"	0.183650386416008	0.063725196861709	0.917439011812829	1.44222694522182	0.513406354303155	0.606896996263633	0.481243134213027	0.328918589834206	0.490223020419321	0.313342802281144	2.14697448244202	0.215482289761812	0.163289397503409	0.315300736092846	0.621520223887786	0.449561374613236
"JPH2"	0.708934109229268	2.39724439114858	0.137676505629904	1.19088030431711	0.143977693086971	0.438477036310094	0.730963344184808	0.510170497908517	0.117262435237574	0.542321452653606	0.434729096013428	0.103928352895805	0.155209092230583	0.105540908081312	2.15771961291962	0.939372908865101
"COX7A1"	3.00437913999891	5.06286860379447	3.13026865918608	4.12465899041952	2.33162496901256	5.02882328105358	4.78719735962534	1.75441507577828	2.78948200045403	2.17320900262377	2.76209789033853	1.6310227718689	2.52464169141537	2.6033782839586	2.46972320817581	3.03454060213645
"SLIT2"	0.589040520445456	0.679890807986417	1.47126811376147	2.52292577547496	2.28819316699726	3.46544559699839	1.15806875919698	0.703701402069589	0.90097343067331	1.82015036357517	4.18365324448266	1.08034726293755	0.945764623313242	0.975413013702918	1.84422896082171	0.225339720108163
"GYPC"	7.49965457781943	4.54388248873958	6.49682901673472	6.4952842301852	6.66094715115171	5.07383308384347	7.61302694551629	7.44055776097422	6.6328091247257	6.7340456922964	6.01837156692484	6.39616034553605	7.33564492547497	7.05596565556016	5.2705737923066	3.52254543890839
"MRVI1"	0.655231369997861	0.345761403159789	1.68824974954227	2.57585565963347	0.914238827985067	1.27041830660186	1.94262710153386	0.652291445425893	0.554012149541566	0.954406649297534	1.59249770125988	0.738790746831668	0.581652048458259	1.17621424725032	1.13237613453036	1.4086412188648
"HSPA12B"	2.38101474592459	2.67621436703201	2.34438113538231	2.88509013105826	1.68368522706407	1.78980435718861	3.14512309297923	1.36255404935075	2.04654693691551	1.46755338389546	2.8295228366326	0.829899475012135	1.67632157602398	1.35528131675426	1.81216754843379	2.221747186287
"PLN"	0.25369343805156	0.780873627032374	3.31488355640709	4.48462797128316	0.974272321013575	1.37022008971377	1.41020269043669	0.930114337220988	7.19291907944596	0.953103916386127	0.81814376164513	3.26726835784591	1.10326598420561	0.97145784037493	0.970030494521192	1.17130612139512
"MYL9"	4.5670251512959	6.97166425247086	6.38762964355904	8.27335270077279	5.9919503393914	7.30954456476005	7.3366895350485	4.61946289951503	6.53907659066069	6.11667041528539	6.07148596034943	5.43790351094899	6.87461256057587	4.95618678655961	7.1433577019156	5.62119473588207
"NEGR1"	0.136733574948962	0.556976714146476	2.3473297441872	3.3189747627163	1.53668953549391	6.04455368134948	1.01618392798112	1.49192747335675	1.15147569201912	4.10733217268965	4.37243675765242	0.208532242281179	0.320807551406327	1.44699194909156	0.885813297051708	0.423558809427284
"MEOX2"	1.39358094497138	0.86463426405489	2.02978679614755	3.8751214620293	5.44554132313466	4.04035329137242	1.1937559761516	1.11585559780294	1.09706327761709	3.83389701812228	6.55440006114477	0.146366393551864	0.789393731000558	1.28530751577184	1.34642934079389	1.59875584263522
"SLC2A4"	0.533657531448539	0.896824792077631	0.265835322519835	0.80036526618393	0.362804818829607	0.34460014687696	0.749449312419076	0.22122501495149	0.155506777376234	0.17950468074292	0.153462939055225	1.76218933427533	0.163181175615135	0.293244515123709	0.421185051307019	0.198012546289541
"ADGRL4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADCY4"	1.492301864982	1.18399140906527	1.91801024508178	2.31739379981345	0.797044114803177	1.33770823812934	2.08497076820703	0.58308818465276	1.31194771323474	0.954040304733738	1.86148298775479	0.542784506430872	0.94961673010627	2.11791774568215	1.39261967007681	2.44757126236552
"PECAM1"	3.50953750411389	2.22242745779057	4.7553068914245	5.24470252540908	2.78123484942329	3.7686871950299	5.16356716206538	2.71585494208571	3.83488815451396	2.68592781766644	4.08266001625637	2.69148056534617	4.47738267169453	4.46251045227665	3.62918173735427	4.39635817484115
"RSPO1"	0.1277484926469	0.679128292375471	0.176532778004803	0.100472851562001	0.0300316852855656	0.0353411841769617	0.178654351036244	0.133566419019052	0.04381356700342	0.0942863436822371	0	0.0373396961388232	0.0175434804258792	0.492697178614234	0.100486106064531	0.624560892405341
"KCNMB1"	0.887866798112596	1.30474465771863	1.35893351517099	2.95033589661798	1.00638636045663	1.85727439903025	2.66489351764073	0.76738911451193	1.3423015689684	1.61746305730771	1.4064223820275	0.379917011290678	0.984000486678108	0.800629501886392	1.07793136260195	1.84279584422759
"TGFB1I1"	4.1598269454788	6.74862894728805	4.89318501829139	5.40616928312445	4.33870608008957	4.67299664922647	4.89841395334817	2.67477925672932	4.49490197393934	3.98568257727071	5.45238457602946	4.64200546816612	3.13569656468404	4.4737349684636	5.25875633931219	3.06044865309966
"AKAP12"	3.39063948615331	3.7677554232368	3.35923088740083	4.35968631750973	4.31914100304885	2.95905790372144	2.68235755111704	0.944475425011675	5.16337796592477	3.98673402635172	1.29581704640753	4.96571503363809	4.4812924824758	3.72012521179353	6.06043114313129	0.834775522897275
"ACTA2"	5.12147342537949	6.61996536079078	7.9573487590538	9.26158722818011	6.32660925100527	7.17022553160503	7.85997886311245	5.3210171060817	6.0797706277966	7.08784468057878	6.46064756030701	6.37467784318398	4.57681234075926	6.01068810119537	6.01189588467112	5.68172192352903
"TAGLN"	5.41168723602328	6.22076525184274	7.49823091861998	9.23359930633707	6.44188098264722	8.24618716240433	8.19411414574412	4.61366719387889	6.61866667190666	6.68175143498729	6.48916236692801	5.56441322940904	5.28569442749399	7.34302577734038	6.67518786089745	6.83199754518968
"CNN1"	0.538809295290975	1.21856110514105	3.4856277599863	4.92817842470967	1.14376563693478	3.34487606539026	2.86766126576726	0.38096046066457	1.38952275933319	1.88886206850811	1.84263294566369	1.58043495940162	0.594691378843268	0.302789294348853	3.13106838043711	2.31654402178666
"PODN"	1.9639031694655	4.93650367378796	4.72337015788034	5.60520391661432	2.55751792370237	3.07458763886733	2.89730820160213	2.48929373068208	2.66091036749597	1.10741001497628	1.90049008863051	0.884960063293915	1.97796492649658	0.367365473796449	3.57905339977233	0.991467606525067
"LTBP4"	3.42064004299532	5.1067607821988	4.16352690964523	3.4754870170628	4.11545779639444	4.39881892385133	4.16011748192603	1.59208143916296	3.50946782996765	5.54808515617215	5.912055804408	2.07594501528946	3.36569393678459	3.52149051591394	4.3866799118134	4.17716037778028
"FGF7"	0.689117078695248	0.727361996287797	3.63843301773654	4.027755638907	2.97043127298524	4.03370930954647	1.10458827072853	1.10837056109923	1.59062597034575	2.25195232838299	1.75060221747397	1.22647461991134	0.762964460956938	2.73226485729765	1.66988622866749	0.428438834082715
"ITGA7"	6.18458280807158	6.9551849157703	7.06113893854524	3.75770601748134	6.39473448732959	2.54959894389574	6.80989671975187	4.64259761087889	3.99204780951999	2.14953903129826	3.10037724060396	3.77293078406164	1.84997724869424	1.72986161443236	2.25021275386446	3.0246131179221
"COL14A1"	1.06059667950009	2.15595642714059	4.3684820162409	4.90905781853195	3.29828513123763	3.22903719415715	1.43428127196812	1.35025960715357	1.99812508202707	2.08509487912316	5.43162295971329	0.838105863802574	0.781633747093408	2.51673631424732	2.7802586483028	1.5174445227503
"PRKG1"	0.231727921755522	0.253550039376647	1.1786891488236	1.9382029733533	0.751011603026886	1.01497651796326	1.16456425847854	2.43199862655999	0.365872792836886	1.77253390628505	1.98678589620992	1.35822182260357	0.172723678287084	0.265782525336241	0.60666394550389	0.385944517627507
"CCDC69"	2.15982129557905	2.15224021695434	3.11631900629661	4.42415956882555	1.12502615110052	2.71347477527151	2.79084083526258	1.66972752731576	2.12528244664215	0.956058883382391	1.67760746289617	1.99211762128555	4.2957413886675	5.75880683839688	3.1593280547709	4.29653449588635
"VIT"	0.0480990952056115	0.634537511038229	1.66335372869828	0.903379230465213	5.0118064538952	2.30750721550294	0.01036329440434	0.203977903465659	0.379650902380006	4.16363558860227	1.42993727116638	0.0669746214773553	0.0623586868881272	1.32992726217947	0.151456078491498	0.173679198793765
"KLF2"	3.76442577884276	5.3215222798367	4.1081815145911	4.56672992900181	3.30130961569897	3.89255131645753	4.32811479265993	3.24276635263823	3.97160792775144	2.31272615575556	5.04865470184035	2.40707533541369	4.28977177001236	7.84016106714085	4.81972693227538	4.10847009333209
"LAMA2"	0.218125840168565	0.678419462580919	2.20119628186334	2.51366128176986	2.03327674229073	1.28659139714828	1.0355042666445	0.574211977233302	0.952038286936345	3.32223247143039	3.45435358646725	0.526714874141044	0.52970302793329	0.709830552641249	0.995280808619499	0.623138777192731
"CTSG"	0.301536141763501	0.595111186433329	4.86572337451743	4.12201002012581	5.48011321740226	1.64142579949115	1.23051968276398	0.0787920044291233	1.42269049932413	2.5070791397232	0.160704671125691	0.0253749288812688	0	2.20568340005172	3.43054287409281	3.75136730975166
"PTH1R"	0.763723026994817	1.03103800739921	1.23020608816076	1.54000742462252	0.523733062086906	0.355213084479486	1.47952807344331	0.281627634196908	0.41565051441473	1.43069741268659	1.39919297338913	0.284138012236621	0.355444835518238	0.954906499979838	0.762072795407443	1.23486915170538
"EFEMP1"	1.3517555203549	2.44684377683597	5.76832196984741	5.57743033871039	3.88115557333595	4.15314462500115	2.02043286076193	2.41477418340558	3.99406826424455	2.94876435612381	1.75811125991324	2.58021062135776	2.49317464071637	2.70676923224102	4.25467718002078	3.33988419969511
"WISP2"	2.6844361370515	6.60728370284919	6.88907192678114	6.61615770094564	4.29261244344726	2.45131926868625	4.69126893924681	4.62487000992835	5.12946437292226	1.8545642323335	0.5068801573856	0.225400188372455	5.04307104240134	0.193775527509857	4.31465302665758	1.5937553269666
"PKD2"	3.50285884813105	2.45596235952269	4.6657395310582	3.79650950359554	4.14248287509198	4.31005286190417	3.41416463019888	3.52817746187494	3.60338303193844	3.73195435584769	4.05171141710223	2.86950131039368	3.78326805444613	2.80744766375785	3.23640459981853	1.77981231488689
"SELP"	0.653238450702748	0.812584887116027	2.55224794583194	2.39801100155469	0.632333833362333	1.32558501622846	0.61094001895645	0.685791275262776	0.758213618940268	0.0112913857067385	0.949996521579865	0.369620027927174	0.719453769850422	2.46174332379429	1.01968056737896	2.94057553448051
"FILIP1L"	1.28095928233632	1.96645815438148	3.94986172012298	4.60499940409399	2.38398623837182	3.10656105610727	3.37421738247206	2.38670336099509	1.92609053326048	2.41535170207503	2.34247509923086	0.954308743141771	1.45648288625881	4.02957656530215	2.35203812744125	2.47610426939702
"CLEC1A"	0.758689919379112	0.43268152813827	1.71580772857404	2.08292224642745	0.867229903501504	1.20940969419917	1.75189642193429	0.640033180778873	2.49818192293161	0.802771006594295	3.61896686829774	0.532216204077914	0.83891385916284	3.13529024096459	1.05783493957476	1.65073928875952
"BCHE"	0.148352224895478	1.59249530929209	3.9631411559292	5.24531120693993	4.35286443553053	5.56647117938018	3.50214598808585	3.09463047645838	5.00844206848597	4.12621712609571	0.598040228824625	5.65681239026517	1.05784879954831	1.1806952937948	0.419659156031471	2.53253515513268
"ITGA1"	1.78502736223547	0.727974023829777	3.01689295301926	4.36652854859901	3.93537959585433	4.63715230392291	3.96041903659782	3.32939560120559	1.87617114944696	4.09912264297764	3.64004243849714	2.71324380222503	1.57773818119569	1.65050724023973	3.00918411628818	1.78970212887132
"GAS7"	3.06067864085686	5.49821894914287	5.41891684800285	6.39652600873834	5.89169744266237	6.90384570261019	3.90611614143945	4.18603696350595	4.77673831849951	6.28793488367348	3.15514690480991	2.43050473864659	3.75741801288074	4.11814373747434	1.64180726270991	3.30935593095977
"TWIST2"	0.305372896828041	1.07265532659529	3.23971880848662	2.54161519520952	1.72838422008068	1.03267427983288	2.67853619786082	2.90669629959345	2.5130712671377	4.30595958038395	0.892579875448874	0.269448534930545	0.75555462107092	1.18715329918912	3.54076504786729	2.76271874453827
"DACT3"	0.828449202459877	2.98835203337823	1.14251800088239	3.52065482113662	2.63524593449056	2.54727707050638	4.16575922218576	0.325617250425958	2.31256643501177	1.77206511211486	5.7028929870783	3.59738218934868	1.37013358457449	0.924074795074025	1.05906103197261	1.25167365267648
"A2M"	7.57530098394315	6.2884536189323	7.54151483946068	7.62728581444143	9.05321317974739	9.3709870291181	7.9100250498378	7.09975281286913	6.90710097329565	8.97354526910433	6.93715603846619	6.35769626690918	6.80387279762063	8.95465289764738	5.57671107869122	6.08989004218992
"ITM2A"	4.09593285678697	3.22290191186045	3.95128005170274	5.18997277335963	4.83754720305905	4.07074137122522	4.26003695050264	4.60356106990356	2.77842622606812	0.903846570055817	7.39686161796992	3.1240104424019	5.86006642015218	4.71232064074163	2.36815371109619	2.84957098961049
"MTURN"	5.88634772661939	3.60954813899943	3.13534606595355	2.53457213446002	0.719204910954372	2.25745120673038	3.72088584551519	1.97138536612516	1.84163302938659	4.63129348541005	2.4911937943701	5.02423766525462	2.50372907816437	1.71996756269815	2.12023580338533	2.34181784987067
"GPM6B"	6.32395816088367	6.94105347690866	7.12599714663064	6.10559846601577	4.71813417480336	7.91415787109999	5.36205251990113	4.95055239783347	6.29952858166843	6.28654482465287	7.22144211950169	8.02098549306115	7.81489003716897	5.71243895724552	5.46567251143371	2.90456694812579
"CYGB"	3.23504460477482	5.43513516664506	4.6751949193859	4.13039552406463	2.90491660072702	3.78547731662967	4.2665991655351	5.32315206295531	5.2008476133865	3.87164161764044	5.42035775929863	3.53209249493373	7.17015541349976	5.54867705383432	3.82329080384707	3.48592266837272
"MEOX1"	0.678138628215319	0.366909105608431	2.52982344469976	2.5884795882985	0.61892083734609	0.920921698109546	1.55920300055815	0.188003321558555	1.39835037034596	0.142233310319783	2.82015649194575	1.22620022869822	1.24102557820322	2.09549914194243	1.10195928793163	2.59232188105994
