"Pt22.baseline"	"Pt9.baseline"	"Pt1.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt29.baseline"	"Pt38.baseline"	"Pt4.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt2.baseline"
"ECM2"	1.21390509378133	0.125515219584925	0.639985833016792	0.301323977048388	0.296891932845346	0.398872537331719	0.256478150469075	0.375900653233173	0.287919050779504	0.113242746768636	0.30356555616504	0.451276591094886	0.0848593657019545	0.0758855252230634	0.167497698039019	0.0820252774672412	0.230752302805292
"FOXN3"	1.70674969150897	0.797473230803689	1.27776304409998	0.653028915028251	0.738069955556427	1.33301819005665	0.462478522864888	1.7682410610516	2.01927492280645	1.308436291931	0.984050175476941	1.4079472252468	1.92324231851002	1.9964855477269	0.641599825712206	0.549950570819753	1.71680173334166
"ACTA2"	8.07100091451196	4.97946034067976	6.81703068185431	5.91823786220259	5.21652797486039	5.99503792962876	4.90914640224686	5.2166267106511	4.25986429741928	3.49268779694717	6.71063236866502	4.66491855309662	4.76434949537122	5.29538870442443	3.99703292472032	5.33977140186832	3.75938813102862
"GLP2R"	0.000558838309158781	0	0	0.000502695711150483	0	0.000541663383450835	0.00083041648141461	0	0	0	0.00134915441716018	0.00068644423616264	0	0	0	0	0.0176335518842233
"SELP"	0.218069725516321	0.0905602518111622	0.253330690132497	0.000436236542342245	0.0313163935213255	0.0810408170081229	0.058044879211424	0.0480151156407295	0.0353113602276234	0.0361103718416319	0.0295072422455001	0.145959402055284	0.217228574159857	0.0170856157874349	0.0316136179770163	0.038177557931394	0.0204104549001079
"GYPC"	2.09358869309544	1.31643531294206	2.13034360486111	2.29022536867932	2.27265784886407	1.13872078088854	1.28714061412282	1.68799583900002	2.95266904178529	2.81420260985771	3.0563040315257	2.7813464042725	2.47592722541985	2.08924470833597	2.94020712647008	0.814680373450477	2.17651441484324
"C6"	2.24394885936242	1.09694544942766	0.673223350913983	0.0613625160974723	0.177606715445389	0.0147466079467755	2.04973302980299	0.058474925643919	0.0308623066081324	0.0243806918520186	0.0152309610426552	0.570374679455957	0.539011567477282	0.424544265767551	0.0348228692670234	0.605864445931221	7.82998353579306
"ADGRL4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GPM6A"	0.00803560601881972	0.00721315305037033	0.00192602285894132	0.0344663364218101	0.000556859633273801	0.0457811337629495	0.00163000343663836	0.00121135047282275	0.0323346054369948	0.00823155735179449	0.00747299450300672	0.0137649437214879	0.0896990419265082	0.00837883827577788	0.039515582869803	0.066726470394395	0.0701487933190147
"RSPO3"	0.0560644478734741	0.0101172523557535	0.0261706211698751	0.0114074773588057	0.00535347135882445	0.0375821718427211	0.0131531740125176	0.309000737931473	0.00201471863911978	0.00793995357113497	0.0148401515070162	0.0022538071831297	0.121070508855471	0.00360772471001716	0.00753213574676885	0.00200219480362225	0.0217715182765888
"GHR"	0.128869653187413	0.0292561497857917	0.0434047525791332	0.197291472436651	0.0169136631727154	0.0176121808901524	0.044591410145545	0.0400809532761871	0.050873013017215	0.00633296222144728	0.243376159564119	0.0183934518246715	0.0447646688052155	0.0309519798256812	0.0367394662830935	0.189891454467002	1.25874112470493
"CADM3"	0.771757934598333	0.547936577562516	0.233521380432737	2.70697273305252	0.0169050110676217	1.22283468574752	0.215753043686588	0.0216812341624798	0.00874802311803821	0.0664789924616682	0.105332379113818	0.0163566954182735	1.79475078329285	0.168865561021688	0.534893527776715	0.307955303411527	0.0861002268260394
"ITGA7"	0.693205216524602	0.788549445784278	2.95228447726444	0.227122064814257	2.39916055141378	0.310358803298672	0.255211712298285	0.437900594942922	1.17522654699754	0.178385537822841	2.72615030158133	0.212271252707728	0.147472106706537	0.736580409351766	2.19433510347258	2.72782452395935	1.69720331604384
"CRHBP"	0.102106170407781	0.138754666836696	0.0639432312040607	0.00168857173000872	0.0233939804254835	0.0152439813933398	0.036365906966004	0.0289315976983765	0.0257362365800985	0.024648137698611	0.014179514029473	0.0610833761001865	0.0255082036255905	0.0204200965433281	0.0938471139461301	0.00946355800136958	1.23881090779839
"HBA2"	0.529212471526568	1.86600934869517	2.78534655408158	0.549032356064477	0.406444172085508	0.0851407921186383	0.305165368831961	3.26925328301133	2.02275806556327	0.20842674170789	4.20546893200358	0.387002750482974	1.31222169721698	2.43278518520192	0.0810410680475516	1.03584074151639	1.00248064910851
"PLIN1"	2.55870421077883	2.02583254590473	0.633757130102781	0.0651615235593636	0.00403170397665706	0.0216753992604292	2.07742808795414	0.0880235061969297	0.00483191803250139	0.0194095911976084	0.0407268509604973	0.0562356930809666	0.152742958594816	0.0259318315750418	0.0287377195298022	0.028256738777873	0.503944687053225
"PRELP"	0.987003919172211	0.0955391930282992	0.480049887105116	0.28635039745427	0.0616690400287729	1.25610477084158	0.131640536282016	0.0276076680414647	0.0484454792154398	0.0197616076418988	0.0451365722425507	0.288500676071014	0.0709801588695606	1.46528869528762	0.217176753854458	1.53942799058923	1.18995926478483
"CIDEC"	0.987589266771144	0.81376085276445	0.11556576327408	0.227041417738485	0.00593685298355626	0.00799670579588342	0.876959432495288	0.0113712922375909	0	0.0290524201422791	0.0122205930362547	0.0111695893408545	0.0091061087209571	0.0132920556323472	0.0256890874495465	0.0208800216215405	0.0112134397490941
"DLC1"	2.05625954141852	2.39993918191332	1.11606534179999	0.81339742443001	1.75108565488376	2.09296341212819	1.22463776021583	1.58565525081099	0.594987569270211	1.23468686158719	1.06680912245526	2.22703858520625	1.1367465749	2.25998328696819	0.891398385552815	0.618053728207582	1.35345779379723
"PPP1R1A"	0.169488109333634	0.318841538433948	0.0178997070233866	0.00194910869105349	1.95243134092805	0.00623195498911467	0.0881408769522589	0.00692403234382857	0.0210664707916678	0	0.0141555717690302	0.0047611231047241	0.00264872966174464	0.0512653622306329	0.0394917716590305	0.0491276453000378	1.13611539048913
"EBF1"	0.563849414320771	0.204197901511696	0.260159049613545	0.317872078290903	0.078396879009336	0.221797449170478	0.124677505831274	0.824685100067348	0.0911044580076149	0.0864402827009486	0.215724263944272	0.0842576858682597	0.614236819329656	0.0357033489884565	0.0805622854778181	0.126771248002946	0.0300684769271922
"ABCC9"	0.76867690829652	0.412666457924425	0.560186178103448	0.407366642859043	0.370003339656353	0.49675426942971	0.411286992466978	0.813805382213135	0.275810967054579	0.208055114345541	0.400533463948439	0.950334268545658	0.371486683974609	0.144647497714294	0.240551015127396	0.0479574597497515	0.751150491474987
"ADAMTS5"	0.647962684594958	0.257750473003433	0.568285212354618	0.658174586888726	0.261531925739355	0.583903470831686	0.198242233233977	1.38162523579217	1.21982923367658	0.0459824123120081	0.20183946529528	0.0574210972182495	0.0430847145566233	0.170046350839733	0.0511469025880149	0.0427993437649541	0.0638924868491466
"MRAS"	2.3424881377024	2.12665104822303	2.92173884943667	3.21384301113179	3.53403984244373	2.62086534516126	1.24370901942685	1.85098457225372	2.63842108526158	3.23412751238301	2.2859182524504	2.96553037749402	1.43300798024939	3.11679367554523	3.01668427767521	1.66079090425613	2.54684221068336
"TIMP4"	3.45412480530987	3.72806433686453	0.988553520190037	5.05790257705599	1.01881657640826	2.16504003962434	2.44356872264146	0.885925263619306	0.784683090744724	0.382927837198579	1.17220040722914	0.726588536349422	0	0.416814890040733	0.706737771602367	1.49677083355469	0.268478790568649
"FZD4"	1.69934570516918	0.960976655521118	1.24690112500978	0.596691644218809	1.04954765053338	0.856406776668808	1.42630482617658	1.46160404480532	0.809073519460465	0.531754577489845	1.20666187813625	0.584632951368674	0.63549844211699	0.797587460268483	0.488692102473215	0.312917402737326	0.80145596936935
"CIDEA"	0.0505156773582047	0.0220357793741485	0.00471213293812585	0.000153791611205301	0	0	0.0163104781948905	0	0	0	0.000282782594742222	0	0	0.00213911482887894	0	0	0.000381116414699489
"INMT.FAM188B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PTH1R"	0.179452662168235	0.0856974925204365	0.132888220096997	0.161682489470312	0.0450575781345559	0.0278011914432411	0.0711084385977225	0.148025505972724	0.0228246163735391	0.0284265950937733	0.172948929969757	0.144998715996428	0.0860405523997032	0.0230935599598088	0.0690867907260315	0.0938581549424162	0.240893824165054
"HBA1"	0.162712726761653	0.0361258681477118	0.254477491492401	0.487602011782622	0.272098586076916	0.0647844742984837	0.116977749297858	2.31630195247986	1.30571634137106	0.0874170126762622	1.83754245168387	0.218125917804425	0.703584357688214	0.317039029272239	0.0221818627700889	1.03441398536947	0.49729695331313
"MAB21L1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FGF10"	0.136766939734359	0.110162785928471	0.0522000913319218	0.00573602227343079	0.0310692152593398	0.0226272880721177	0.0754468792296356	0.331754369421466	0.0851034251120757	0	0	0	0	0.00885070958698933	0	0	0
"SEMA3G"	0.924427101805538	0.379991031267976	0.189447255176115	0.51622273187128	0.160370267600572	0.203034238792422	0.354298988591145	0.253336027938307	0.157337019847831	0.217040252977051	0.436618813014244	0.109418999200052	0.202830427991302	0.0228128047161532	0.144840027875432	0.109314514101978	0.0573309739143102
"LDB3"	0.1306099871893	0.0775496605993408	0.457935699532175	0.0160808562436036	0.0142467262253677	0.00597613578548582	0.00320803574823272	0.0191796561799275	0.027215055542947	0.0910858632883684	0.0526026705088257	0.293409519015536	0.0441517815812517	0.178230678960839	0.103496849301098	0.483065681335684	0.21991197823694
"CA4"	1.57582458991702	1.72988198509826	0.4773857632608	0.325322999988522	0.817886280739845	0.925564269699321	0.291914198943472	0.78553255030191	0.467074344269182	1.85370844538877	0.679712398483384	1.15840947265883	0	0.552334584147392	0.483426302571558	0.885376006438608	0.459482014370455
"DES"	1.42852238205587	0.636086386856087	0.959010442334163	0.240579623184837	0.0726617065385709	0.402473948498068	0.489185988381158	1.42169143873398	0.0676025454289563	0.0315246671039374	0.277240512338472	0.296295422019273	0.629972696309478	0.073686134234557	2.8396111286573	5.92280391606953	0.0379549951474362
"SGCA"	0.0269172182904024	0.0124558505686193	0.00347566378672958	0.00400989457094278	0.00147877621756184	0.00116392982684982	0.00206042279509812	0.0101301584935413	0.00376076254073592	0.00154477259298914	0.00364515676017002	0.0146989366234894	0.0101514866148587	0.0105154079429768	0.0085212445273364	0.234715159539092	0.00577813122850008
"GALNT15"	0.187837004262867	0.0479045070512996	0.250526937910778	0.0999369255389752	0.0443683643095962	0.0391093846018357	0.0284467504635913	0.0126280239212157	0.0284388014687155	0.0211462650484211	0.0449659134778771	0.00657924274831921	0.0109229274152409	0.00676746714199789	0.00257451148317872	0.00659464027067766	0.0296149652070025
"SLMAP"	2.30307373162685	1.5328083560477	2.26699533829355	2.21503266859535	2.3933418711909	1.86934570806604	2.51128096730628	1.24727360427373	2.13972243181207	2.07352400541695	1.59905498457825	2.2265657639687	1.94273444783076	1.93427854786846	1.89541378171723	1.47021634718178	1.53409315617934
"SYNE3"	0.128547505788843	0.097173863346224	0.189231487739318	0.103216975108492	0.351478166342346	0.283558200889084	0.106023095792642	0.380406396608928	0.0948620386809448	0.163730767164118	0.158521564359815	0.0711493083509668	0.243765239309273	0.0661948897860092	0.0315351261497317	0.148252907904703	0.226344473335697
"SVIL"	0.930300868345052	0.604293857713037	1.16722163728559	1.02907399665118	0.840967596430099	0.670245000926128	0.984747055457581	1.20703139915608	0.646073758948768	0.811939552014194	0.421995078713864	0.51199307663174	0.400470713015535	0.999270196471019	0.80544141746566	0.486445196231954	0.850003109561311
"SCRG1"	3.75071767059209	9.53504447008042	5.9247101915752	7.98653945689749	9.58804668996953	11.0177170269578	0.468765320799743	2.61346448160339	0.122958729000166	0.368014580818976	0.345533836376621	0.583127503290027	0.386517967651842	3.16463350204991	0.402283191170229	3.23855058977414	0.937297522099659
"SLITRK3"	0	0	0	0.00653467413148295	0	0.00862233974482775	0	0.00431810184632967	0.0106560907820915	0	0.00407658462430609	0.00126468959335482	0.00379204405258558	0	0	0	0.0412590339330073
"PLCXD3"	0.0255492553026238	0.0137433175369809	0.0141333353356721	0.0389730320403495	0.00494633707759085	0.0199501662292948	0.00600741369755046	0.019575448882918	0.000783548920954151	0.000310485064527074	0.00164411821166516	0.042941796115857	0.0399458016413449	0.0334640316452596	0.000405946026611069	0.000463097593769463	0.0192821602062872
"ADGRD1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ITGA8"	0.548115905421557	0.0422774824370511	0.0795734855568708	0.109174049366432	0.0451444452511367	0.0957266261040944	0.0648324096012491	0.794225309146014	0.0582417499546803	0.167291491848569	0.137484155628456	0.252677338907799	0.0420893280531003	0.206332312019042	0.0250233229991963	0.0151043480400611	0.0142951688290988
"RBPMS2"	0.279117130294363	0.0587266645984736	0.048716092466706	0.330606470208113	0.0366913963657201	0.0553565133682629	0.0355306034181886	0.195435893964597	0.713968494156891	0.0512370770203342	0.462698592194164	0.335120216736225	0.10264541912583	0.5786456154406	0.260294557644001	0.83211672509939	0.107354919886786
"PYGM"	0.140601279151687	0.0531033027806246	0.0479637814551616	0.0356925849571634	0.0190850013066816	0.0222061119697034	0.0399417207220355	0.154555703290722	0.0169421140811617	0.0244068304706452	0.102340186957297	0.0416327437362569	0.121640239136477	0.0414318804243981	0.170445225609158	1.3761912759443	0.0296018304927212
"ENPP2"	2.75219287763123	1.36061501319009	1.53580698765495	3.32406793333174	0.77670730203966	3.84736458310623	0.937483393360548	2.30311306591723	0.330770173891644	1.48604092658279	0.372772637093715	0.943579363087428	2.06483918044776	1.86720060383273	0.697006056814192	0.328946847942279	0.381045937600111
"NR4A3"	0.15241069626263	0.0406467587396366	0.119892210128774	0.108439272955911	0.134189444727645	0.166387728572196	0.0899438787820958	0.207099782260535	1.54933998245841	0.137265566223236	1.89210168040282	1.93431911345898	0.317105464334598	0.268820862840843	1.5976926910354	1.13380002714615	0.174868042746056
"ZEB2"	2.31135726780176	1.42020921867702	2.09074097858682	1.33603810652723	1.78107279040801	2.18643565893811	1.09975204880342	1.03810858833269	2.0124042564672	1.73804344000379	1.53164667761315	1.90380159605948	1.1353386692738	2.23546153945626	1.41000664214325	0.940569424336618	1.86339362519051
"TAGLN"	8.02106277398229	5.08403691335139	6.33871752123235	5.49487042796004	5.3086389211735	7.04238555948511	5.54117806175892	5.22319098391071	3.55751448175552	4.15300879424789	7.02127117095953	4.94587731628141	6.05599450800714	4.47869837682628	4.25709475610272	4.92593219010511	3.94110113390726
"PALLD"	2.8326815444066	1.17100567850517	1.81062557917797	1.97761104873686	1.05746602023134	1.77238548900069	1.69513235789259	1.00594902814533	0.780539139054568	1.17932023728413	2.08886474148613	0.999432136730362	1.09391413105977	0.924916541993935	0.493117104312286	1.47339211436211	1.23901234939877
"EDNRB"	6.13307350669307	5.36835710426786	4.27739136252962	4.72236053057273	3.19125866812996	4.0932877731338	1.41430371333475	0.485518576751081	5.01588400290657	5.55243248886635	2.94874395669742	5.13623754756729	1.15389609216587	6.92062711977527	4.97004850822245	4.64098938155658	4.90780943682341
"AQP7"	3.87780349964338	3.32516183459326	1.34006691266301	0.163326480557639	0.0959506383024909	0.248631204385228	3.15474930027199	0	0.169192022898457	1.14016350765219	0.267752250030257	1.24433807776091	0.52010550642932	0.139276713141347	0.711152781770415	0.658349366169582	3.73280475901084
"CLDN5"	1.86377119324641	1.93249422171391	1.46008266831263	0.643964236771246	0.538116803271252	1.02354231533402	1.26084833127045	0.704198591509408	0.460618727782006	1.21119188218967	1.41033741149941	0.876953695256789	2.23171552208537	0.23623314435652	1.26821743805079	0.753730095741151	0.830790313575303
"CALD1"	3.64222892692026	2.89101913510617	3.06012647238497	2.50000838224449	3.46048017049485	3.39074463929904	2.57704291667337	4.30281933754886	3.71963889085244	2.17218292593514	3.2476886377451	2.55438899478493	2.61239415979487	2.85568239743474	2.58122336751274	1.63880222882406	2.96008457265177
"TNFAIP8L3"	0.297439880944044	0.197345904056852	0.350760053925892	0.089791664816059	0.0820663079009735	0.142918123990867	0.108588231296454	0.0138336355399804	0.04677332338089	0.0562341352498637	0.155720847176752	0.090109296889743	0.151528060615905	0.0433978846736743	0.027403830998579	0.0534477787448228	0.0874605442298855
"MYCT1"	0.823213670449273	0.208797110435648	0.584509164572615	0.410428532285491	0.179232462856965	0.294332119559217	1.29097731563371	0.164562880004752	0.189034852903761	0.13593209958623	0.483778721344204	0.118972168642051	0.176068481710881	0.207443802635398	0.144520793733011	0.0782946173814218	0.245371073462604
"SEL1L2"	0.0025469405618084	0.00592383401562403	0.000422181269558525	0.000647525036641454	0.0104777934298966	0.000937140360221178	0	0.00170305624270788	0.000514029973489139	0	0	0.000536978513316422	0.0261679911935973	0	0.000408711361241101	0.00205865401524049	0
"OLFML1"	0.621064581265033	0.136126489438163	0.368223555111047	0.134664845014058	0.219916739930995	0.189358210759223	0.133693782402977	0.396140535846115	0.0997013577032023	0.0745188545518807	0.20874887101306	0.157937917779071	0.131441087566343	0.0593593535390788	0.0485750169556586	0.171160324834593	0.0613009113785294
"ZNF728"	0.00346495581900764	0.00631876895714238	0.00129135651723477	0.000421140752984915	0.000589983590367882	0.0018403814201491	0.000856278358457123	0	0.121939844689488	0.000725091241214626	0	0.00436839890176882	0.00321539402594446	0.0372178654547072	0.00379304433092981	0	0
