"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"TBC1D22A"	-0.529740366581278	1.48155231898148	1.14123263590741	-0.295228905557965	0.760884720974401	0.395967205577672	-1.15972906552875	2.26958785015224	-1.10181423531094	-0.733431730415588	-0.830110738062973	-1.09251920223634	0.05910505487496	-0.121823512049751	-0.45391870949075	0.209986678766172
"EMP3"	-0.310427557485977	2.02722414238423	1.14750469645638	-0.787993006767043	-1.21742776983941	-0.932528965052711	-0.673235896385433	2.28284628373619	-0.160668677135849	-0.0809668450516364	-0.259100660174965	-0.351728281217051	-0.429314017353909	-0.363612495770626	-0.328818203529006	0.438247253186829
"MDGA1"	0.00493337189653868	1.11345894871883	1.37201892610969	0.93469679815077	0.168266433627703	0.257321330545812	0.608408689552589	2.13751725243522	-1.02328389603768	-0.946452165662069	-0.730954333854271	-0.841326525631653	-1.00315915043823	-1.13581092670679	-0.644669401038008	-0.270965351668447
"C4B"	-0.191444877408795	0.458900077012615	1.47366579549327	1.00948579348178	-0.391386963954325	0.880923190704075	0.291413465872766	2.05733493837079	-1.78576658971307	-0.829796191257525	-0.849002138270654	-0.0881777441262602	-1.13353133322258	0.0180866981994157	-0.4665336962529	-0.454170424928601
"C4A"	0.341397828140592	0.0432754216598346	1.09354135667625	0.459586154376912	0.165498652685803	-0.282638437525661	2.36015860761643	0.681391117335196	-0.558520546390491	-1.61461610518742	-0.423392395215828	-1.8831191201641	-0.130118375875368	0.211200478300555	0.277715272801924	-0.741359909234629
"STAR"	1.61459092458908	0.634099446209267	-0.194991650895477	1.23894384832181	-0.719600911023629	-1.01155334105899	-0.196974429621705	1.45418856703332	-1.23718561443389	-1.06458305965214	-0.238759147800473	0.508869759046807	1.39342722897445	-0.94898666786504	-0.883201873448445	-0.348283078374941
"MGAT2"	0.758513902491648	-1.35363545861755	-1.69813054888615	0.790671018129907	-0.0340771867681271	-0.903208860629003	0.195455584774356	-1.93014557435029	0.694958515541105	0.587431041376084	-0.36861307609356	0.761377959955782	1.34745854920911	0.157069768564198	1.05604699310863	-0.0611726278061338
"PGLYRP2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C19orf35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CHMP4A"	0.812876434629194	-1.63496999425989	-0.166474617399488	-1.45746287775501	0.801140695345059	1.78141035741059	0.848195506250811	-1.51858402778287	0.284672698612789	1.15546821725221	0.110576480354235	0.210600592048131	-0.49129127719037	-0.503959569380323	0.466303155124453	-0.69850177325953
