"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt22.baseline"	"Pt27B.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"ACKR1"	4.36420146471036	4.83393869402334	7.18322203061301	3.20484925323453	3.77945471853619	6.12942628786849	2.62182589565177	2.78260360595478	2.89448329904494	5.77347057105287	4.51460698056259	0.489512764663516	0.501545144254951	5.37519934633388	7.62882068429406	4.63187814261485	7.66897168727931
"ADAM33"	0.0535022582875424	0.446985184773415	0.512342105055382	0.161388640032009	0.0376599469516759	0.561903080882649	0.0200415419435817	0.000967600695227599	0.0243678404416801	0.0984855809135498	0.263470619775858	0.738839041653294	0.233100398266531	0.031875745016115	0.0851469361570573	0.149305842555967	0.146272272684669
"PI16"	0.0405786567417737	0.145525955052562	3.18802236507319	0.0929574088270295	0.00264859160603802	1.52842720709681	0.0488520854590636	0.0241978052427533	0.00319101202138969	0.454367222245873	0.0116751249593808	0.00334210511499803	0.00221268264618353	0.155938746959901	0.0283470196192697	0.399124381274564	0.0356882971301766
"SYNPO2"	0.274473054415115	0.673677941416651	1.2077616322278	0.365305072411653	0.385233717215146	1.81364672037492	0.0845465210338017	0.141525297541877	0.163323802881766	0.222626831576661	0.209385639540608	0.479010378732871	0.144118991901066	0.167914559029363	0.633846382852754	0.281979640726309	0.34386862948566
"PRELP"	0.217176753854458	1.53942799058923	0.480049887105116	0.0616690400287729	1.25610477084158	0.987003919172211	0.00796346985434586	0.465073422155921	0.0484454792154398	0.239543460677837	0.28635039745427	0.0276076680414647	1.46528869528762	0.0197616076418988	0.0709801588695606	0.131640536282016	0.0565370269855934
"MYLK"	1.0134788134671	0.517747779991956	2.6626805198006	2.28881816091399	1.84269456552668	2.78392195861769	0.895467870750908	3.96352603222447	0.556245094034074	1.05334266927367	1.52497574378165	0.907853930515153	1.50643917877458	1.33878946284756	1.30843479218545	2.25802557326723	1.38928746087181
"NPR1"	0.222393092129162	0.094030679317104	0.247226458278071	1.35475079244404	0.121471818229869	0.444616584757511	0.0658819619542575	0.0489858133047401	0.106700318615532	0.161111006584418	0.0950569018727764	0.126462631556964	0.0514352154434284	0.13918043125497	0.112159639979417	0.176360909704765	0.250928420449338
"RUNX1T1"	0.029384480205683	0.0337033494210554	0.22020851528106	0.129644912183401	0.0952061578800745	0.304259883440975	0.0376442683714917	0.0177770327352223	0.052725452445943	0.0505302363905668	0.167055827401244	0.824965050735106	0.0157878529168	0.0221256567141573	0.113742705495579	0.0763469552731805	0.0512761848838848
"CXorf36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ZCCHC24"	0.417760223012785	0.800565071586968	1.39976643682711	2.83986319320037	2.05670442600795	1.13166614173893	1.39732256923501	0.976431539281078	0.913307162865265	0.664886854426093	1.52012852546858	1.66397474978161	0.621154937231385	0.661227981068369	1.38021645188697	0.687321412821512	0.282304047811202
"SLIT3"	0.201832242962347	0.26167039939551	1.71391366140837	0.499184236570199	0.211673221095241	1.51737403586381	0.0609017040975926	2.01548016393951	0.196471864258017	0.311157693230054	1.53793240508063	0.247196951760777	0.0909550692042145	0.120768763149075	0.293932773187777	0.559970588267347	0.179828981960851
"PTGIS"	0.0973633662015076	1.80273838267096	1.37558808613586	0.664729718313247	0.609376914289665	1.87530361896544	0.185533438525387	0.0375452562179034	0.12329154980412	0.765988864552819	0.743155600425182	2.07993939418863	1.21935682690077	0.115479687211175	0.0442396841610432	0.462897713331187	0.0208777253998245
"SYNM"	0.534405267730336	0.730229831485158	1.13729008981127	0.754466152807981	2.86326113252721	0.421067222346834	2.22035691750652	0.0393165147814384	0.625603726479288	0.316946837615933	0.876368235751195	1.05907781163941	0.335593188902437	1.59267240756289	2.12752600345042	0.459097434133869	0.163302749016422
"ABI3BP"	2.27878797353658	2.36407291313025	5.19830958860816	2.53798811462972	2.30092590577369	5.17121481535708	2.57968838992205	0.212170156246204	1.40913621833091	3.30831304049224	1.51567418578818	3.63622414739556	0.665511156287828	2.85975936884714	3.7793757675038	3.1631677845066	1.87091274949627
"PRICKLE2"	0.017054842456004	0.0663130930781817	0.114808457382381	0.275862066427817	0.453517142164094	0.27235464399601	0.393778629191268	0.0309228300018679	0.0750788649384371	0.109296689432293	0.444062358351813	0.168823746553428	0.0912802050765131	0.044857523153385	0.111619358033577	0.148259278667786	0.230045001209172
"CFL2"	0.910918230625171	1.3263699557374	1.75875579645188	1.27595469241569	1.5408095224342	1.57138668711358	1.21895714771355	2.19300204538167	2.46527828307158	1.17336441129671	1.25290130152818	0.715608377514521	1.44071881059501	1.12248848935017	0.595286953566514	2.1587784467344	0.39406397087861
"GNG11"	3.10092412707773	2.98293793360525	1.77911449915555	3.13519497736199	2.53237339079628	2.53153620117731	0.450485544944615	0.62217704114547	2.86517637789081	2.80974466064281	1.31555371327921	3.21634225135351	2.28068230194509	1.6724786209291	1.04639402707387	2.73423792331644	1.48930924580058
"GRASP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SRPX"	2.24481716922227	1.89504645230973	1.71908816664073	3.1605374370162	2.96267053063819	0.747093196675084	1.21945355928738	1.87767709666084	1.83204468068158	1.18347778516524	4.00023917020423	1.70493019543301	0.676900997186274	1.01749476669705	1.66401495550017	2.61998376805565	0.210470841549856
"DENND2A"	0.157403479861594	0.195322189571792	0.146965188346605	0.16681442391738	0.235085213408405	0.562777062939705	0.0381977882524139	0.0980600171948525	0.114156761894342	0.146293001700694	0.138893762755582	0.300270914631434	1.44019097342912	0.0767463881719379	0.151218064508616	0.282920347260621	0.0490335002617808
"LHFP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PPP1R12B"	0.144435490058115	0.0770062236058032	0.443312827242203	0.201752395340559	1.02846296681759	0.670763301087094	0.354675497140704	0.0927025731045099	0.100502234295444	0.837515349827527	0.199222471489269	0.131207148641314	0.312820750406512	1.03503465420442	0.497636184557954	0.143059010016991	0.325939071961602
"FAT4"	0.0345852529448421	0.0106325996660246	0.216601391070678	0.109393981783664	0.127869535864054	0.382004549867452	0.0294653204822707	0.0202655503814472	0.0678675058768333	0.0991688449557612	0.0609268970992913	0.65562997048522	0.0431521295638218	0.0309762436571876	0.0575152166446801	0.136721776360318	0.0892357091479094
"JPH2"	0.46304562652995	1.73667781559124	0.0852881305377401	0.0902321262625569	0.275033860729137	0.812000640783668	0.151045287520759	0.436511246919648	0.340570074333452	0.0699530773625737	0.345681106371497	0.259267490020954	0.0662306165327099	0.0957755456397478	0.0595875323794537	1.64731797400081	0.61766356288267
"COX7A1"	0.56995151135933	1.60862834957878	0.62812062983063	0.363898764326814	1.66184082071779	1.08417567423911	0.117214472973456	0.0895827746996853	0.229363087296971	0.486770493674166	0.311363598553955	0.458889947342906	0.204831357542793	0.413898278992012	0.407329524145253	0.404220302537017	0.569957805455024
"SLIT2"	0.0248242730335875	0.0271404590318404	0.087088003266509	0.186342689662978	0.425301804016964	0.215850028246079	0.105692436879009	0.098864819964596	0.032486778395801	0.0417635283405943	0.119927593835852	0.636777253976384	0.0572161059104443	0.045868581911895	0.0440194338138891	0.127101100811922	0.0081736425078804
"GYPC"	2.94020712647008	0.814680373450477	2.13034360486111	2.27265784886407	1.13872078088854	2.09358869309544	3.17011481835062	2.87977678798687	2.95266904178529	2.19686426289026	2.29022536867932	1.68799583900002	2.08924470833597	2.81420260985771	2.47592722541985	1.28714061412282	0.464641020857093
"MRVI1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HSPA12B"	0.203237882825644	0.235853805828713	0.200998272433453	0.113705364607921	0.121130626384663	0.294835512592483	0.0539501294753726	0.136280011162069	0.0833031709786097	0.151500837398947	0.0883242856069489	0.270348785471926	0.0419053350851588	0.11101064689587	0.0733871455974383	0.128611460919309	0.174545520904671
"PLN"	0.0378606718337686	0.125694188900039	1.17797812355822	0.185975168812997	0.283779132112285	1.97143125212993	0.0798939940656446	0.178765525234808	0.178613449633842	4.37670050895935	0.174796625890196	0.136300721700778	1.17536301790726	0.215307028518961	0.168389001425331	0.185205494798978	0.225402934457668
"MYL9"	2.49616257456334	4.60470049317004	4.18979374902654	3.82861976415624	5.04249054384042	5.98360606174645	1.90235987348793	1.94784153262578	2.6026679571491	4.2858076209908	3.89840432141426	3.77776369430718	3.34070454986543	4.64987142687252	2.7489807253107	4.93748404815077	3.4096298350002
"NEGR1"	0.00480154300170087	0.0207418251358596	0.188824748053114	0.091867660394478	1.66062869698099	0.375628916100308	0.0141631217576397	0.00757694536039344	0.0894621513054591	0.0569973661872586	0.624516524510576	0.69649004593476	0.00791257216605951	0.0121571621719742	0.0757852122161622	0.0417541162010388	0.0160303805723748
"MEOX2"	0.102305046365286	0.0481998215802045	0.191572742086831	1.57669386667986	0.758717397815609	0.686929767424876	0.0234832063372887	0.00902247203864819	0.0778935884650294	0.0712342311341641	0.674257382536617	2.30510993452361	0.00731788416793956	0.0473011005127653	0.0847049571425532	0.100253505977061	0.123615402121909
"SLC2A4"	0.045828244520871	0.0799264863613891	0.0213083693342054	0.0303525514964087	0.0275654702732881	0.0742480573377656	0.109934951359619	0.0125456184819213	0.0180315047772088	0.0116024200723478	0.0136491064259261	0.0109195460510427	0.241121463016428	0.0125693254266518	0.0216810238924521	0.0359761870965975	0.0148674592958485
"ADGRL4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADCY4"	0.746900285082085	0.522054116004481	1.04260454362631	0.361146995401192	0.647491255335001	1.3055064613074	0.393807175633317	0.249243286584839	0.258260918639951	0.628164450405421	0.431636377136278	0.9446263412275	0.23897980796994	0.436122423532501	1.11366876979663	0.703027173219316	1.39334563713399
"PECAM1"	1.82572226547428	0.866473363403887	2.90637601013426	1.31263581308179	2.02420302461588	3.31197068648606	1.24783304507465	1.17498051260522	1.28448765483267	2.0697593899022	1.21699099422753	2.2222947432298	1.26930046612574	2.65103039109162	2.53684767504145	1.95517411157847	2.53553831640414
"RSPO1"	0.00287522458548889	0.0170258944933262	0.00412057537862275	0.00067412817528683	0.00076417233508667	0.00221265194364001	0.000438335293579934	0	0.00316999979728229	0.000942751621388779	0.00208726908408947	0	0.000859286128195928	0.000385329535370162	0.0117408500682382	0.00231414980704367	0.0163505071232451
"KCNMB1"	0.0877939210778199	0.136746606062963	0.160598154706899	0.106693736882554	0.253266004405578	0.575650920408408	0.145684217990928	0.049918468084477	0.0765910322206635	0.152461128011553	0.203923935882167	0.156180834990811	0.0334271106406928	0.10180193366975	0.0717502771880142	0.117245364289375	0.246556921413569
"TGFB1I1"	5.44161498101193	7.94644805117688	6.22285265803847	5.66983866144899	5.95773054458983	6.69904399832918	6.06233686433964	7.82918537685908	3.93184031479077	5.76406092320755	5.2538691099761	6.67334188319713	6.0134914077275	4.38267994330042	5.66510171097566	6.61329599319828	4.25094822519503
"AKAP12"	1.22733290532777	1.39794725462551	1.22366087227987	1.91241892395659	0.963391480778942	1.89802890667934	3.14746865271876	0.560913598372062	0.185936132831659	2.54736864405765	1.62727637460819	0.254743821163563	2.46201219570029	2.02026492551439	1.38074574750326	3.40586855884856	0.148178575755507
"ACTA2"	3.99703292472032	5.33977140186832	6.81703068185431	5.21652797486039	5.99503792962876	8.07100091451196	2.66258064786078	4.60115034964181	4.25986429741928	4.90800419931197	5.91823786220259	5.2166267106511	5.29538870442443	3.49268779694717	4.76434949537122	4.90914640224686	4.50809289023801
"TAGLN"	4.25709475610272	4.92593219010511	6.33871752123235	5.3086389211735	7.04238555948511	8.02106277398229	3.31713426726137	3.04003419132673	3.55751448175552	5.4168402389507	5.49487042796004	5.22319098391071	4.47869837682628	4.15300879424789	6.05599450800714	5.54117806175892	5.61680589399216
"CNN1"	0.0587288298794438	0.152652069677053	0.966943554146215	0.156344975934159	0.874581709282378	1.8752684422122	0.028350898879907	0.0733708140595402	0.0415036795845426	0.196923405794007	0.318251093015993	0.290212103004845	0.254152483359338	0.0668632498499898	0.0285180749844834	0.795399364669018	0.440140902353245
"PODN"	0.252335789173352	1.47952542029536	1.43707556063276	0.413612808093457	0.570470321173046	2.03645959863924	0.237699586206837	0.0641802453473295	0.400531800139543	0.4277355845535	0.105250677207879	0.225339913930062	0.0824689833753279	0.258498983531929	0.0254528818281184	0.803375101744538	0.0889171542225535
"LTBP4"	1.13840523192665	2.26140087606234	1.64865794617328	1.62495898728761	1.79315158618363	1.16173674321188	2.41694423469551	1.190993393724	0.336182620199495	1.17938409888819	2.73066355423088	2.97801745127922	0.505616852717463	1.11584190850958	1.14314540369348	1.82612902615095	1.61594328693653
"FGF7"	0.232798144608856	0.228774368202955	2.11785536552439	1.59292736359058	2.42247735603499	2.41271081754406	0.143308609176322	0.0879539300151133	0.430770273465793	0.647159455082887	1.05020036476464	0.709241463781959	0.489681233501757	0.265420994744863	1.32425580835412	0.717658495183361	0.132985080828094
"ITGA7"	2.19433510347258	2.72782452395935	2.95228447726444	2.39916055141378	0.310358803298672	0.693205216524602	0.0761924303566364	0.15795252054626	1.17522654699754	0.792055890836086	0.227122064814257	0.437900594942922	0.736580409351766	0.178385537822841	0.147472106706537	0.255211712298285	0.430294015080009
"COL14A1"	0.261392638522794	0.659507440245101	2.22255556209127	1.41533758014561	1.33310262768993	2.64338314164714	0.293517728660249	0.115911076824051	0.376677946642108	0.622026915832122	0.669278120280229	3.04271209244735	0.204102155691638	0.180532207502245	0.851939789576214	1.0766283830179	0.414417878098991
"PRKG1"	0.0296018001152875	0.0299127264637728	0.205809843035561	0.116091901199677	0.164055902050537	0.414475744620425	0.0534277131756931	0.156407109761566	0.632732845028169	0.0479429279033997	0.36295036369784	0.412503433317964	0.258455590419674	0.0219538243962052	0.0319904623753294	0.0898185815139456	0.0505116135682793
"CCDC69"	0.302060606821127	0.277402448130093	0.609140433947312	0.11340810693422	0.45429634955816	1.23722156548154	0.216904439417444	0.0333427142530952	0.206850999248655	0.289439286765572	0.0878680399707857	0.187273971836669	0.276072063868506	1.18162211621133	2.11257768692451	0.632507474917811	1.1524155123969
"VIT"	0.00372849343554329	0.0547042182416622	0.224942199222986	1.79112677947201	0.377378301018898	0.0916950677483463	0.0160852649689724	0.0109247176877664	0.0174948459103265	0.0322518777388028	1.19225968778188	0.165313526314723	0.00550787255444145	0.00492069336521531	0.147509635726419	0.0125353058623716	0.0136910285662973
"KLF2"	0.348425471973518	0.828085807126682	0.443076576158922	0.260878404616596	0.376309239262912	0.571862633997891	0.253870490362548	0.196849317977445	0.254997184057196	0.393491372370559	0.118581824204059	0.725789272571414	0.135517757645388	0.493718286256939	2.48851647289833	0.687515723684223	0.426830757698932
"LAMA2"	0.00830593738809341	0.0278113735806134	0.176097651551607	0.154249110914675	0.0710644959122598	0.21981056403322	0.0247184954528928	0.00952980100422832	0.0260213051229715	0.0461807166269877	0.397070469860103	0.412287689046889	0.0235228920582079	0.0227618127152295	0.0299079717116135	0.051439089883323	0.0266724526465179
"CTSG"	0.0362713564648115	0.0721090144025767	2.05137874916966	2.56766664055849	0.298900782199874	1.47268030395956	0.00773372652826305	0.0635908994119105	0.00930496994877898	0.240166895739203	0.595025814759692	0.0173738298857786	0.0029538575951844	0	0.452759661236386	1.07490847795953	1.22238301197959
"PTH1R"	0.0690867907260315	0.0938581549424162	0.132888220096997	0.0450575781345559	0.0278011914432411	0.179452662168235	0.0108288219046691	0.00629749539201466	0.0228246163735391	0.032934646058072	0.161682489470312	0.148025505972724	0.0230935599598088	0.0284265950937733	0.0860405523997032	0.0711084385977225	0.128164753323972
"EFEMP1"	0.781833507615589	1.53150819746136	4.71626191507118	2.91907797305586	3.12362682290375	4.48523835209912	1.20304862623815	0.19526999439341	1.63828450469787	2.9651597329277	2.03518302892581	1.02607372995726	1.77984684420411	1.66642177059771	1.75993199455714	3.27174240211238	2.35871126366553
"WISP2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PKD2"	0.988443973844768	0.47662465007746	1.75160565597099	1.39819954083865	1.47411012769371	1.14569288209066	2.26839453452292	1.97619766043601	1.03967649641645	1.03196204564647	1.1136080616403	1.25869111171515	0.70783058639153	1.15820332161701	0.615612506262026	0.870579227112056	0.294255391355797
"SELP"	0.0316136179770163	0.038177557931394	0.253330690132497	0.0313163935213255	0.0810408170081229	0.218069725516321	0.00809378134964743	0.0146786120047835	0.0353113602276234	0.0374741859737855	0.000436236542342245	0.0480151156407295	0.0170856157874349	0.0361103718416319	0.217228574159857	0.058044879211424	0.324492007839584
"FILIP1L"	0.20341423237975	0.358633997003397	1.35660232280383	0.546737107161144	0.847470203230615	1.78260655596993	0.235802768513713	0.239626740303921	0.557144803369662	0.369304834449246	0.54265117357035	0.490303138353179	0.143662670681125	0.247528812738611	1.32907247504874	0.535060390487703	0.557662434902616
"CLEC1A"	0.062190051917995	0.0291415596224346	0.199544166109141	0.0760174700736191	0.114824103252048	0.267237502043689	0.0419918596884286	0.0507089536938173	0.0529856491379213	0.36874275396544	0.0664700259312536	0.743706071676241	0.0425773834870749	0.0715951136472374	0.547740418196564	0.0991340901138034	0.18017267085636
"BCHE"	0.0174769805818796	0.272489819067837	1.41963908555755	1.70276515680961	2.62672573891386	2.35183827543116	1.1416183318838	0.0113344148283987	0.92089505435481	2.15481252230094	1.50754511033299	0.0762362650530655	2.78004775116152	0.167827655318715	0.179915651297698	0.0555308341009206	0.609651465219593
"ITGA1"	2.06182584650572	0.832460968063329	3.377226275583	4.33195431038834	4.98817770816583	4.70940241779695	4.4539513043839	2.35243762185081	3.74041674983157	2.14109113811171	4.44893062897185	3.90421426110006	3.10565299405309	1.85233089643025	1.84279791520598	3.38581997724721	2.04073036371778
"GAS7"	0.626186148847432	1.99921571212851	2.05431494720374	2.44752798113567	3.28004240868504	2.82470750575119	1.96885749467204	2.18101991405461	1.22641422902187	1.5475247560174	2.73979699709304	0.631729492709708	0.425126612834911	0.955458457036337	1.08972843018519	0.216725925613158	0.717300816473178
