"Pt28.baseline"	"Pt1.baseline"	"Pt22.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt27A.baseline"	"Pt38.baseline"	"Pt2.baseline"	"Pt29.baseline"	"Pt9.baseline"	"Pt4.baseline"	"Pt7.baseline"
"HSD17B2"	0.236510328116374	0.000242136784795544	0.000845983520183989	0.00189342775109461	0	0.000282300115167429	0.00120663105733879	0	0.00159469438333831	0.0170077844046416	0	0	0.542274704727105	0.0145139899904829	0.00866133475483317	0.00777475806114574	0.000465011433227656
"NQO1"	0.33000226783814	1.55492923080223	1.6456005303141	1.75247567115301	1.03034828757989	1.09037866732617	0.470680587001859	0.91600020157905	1.26848639061737	1.48223444932884	1.56305446005732	1.3604427549472	1.36726530197566	0.627455196173322	1.27043608539008	2.87155889017195	2.28598291260461
"CLDN3"	0.0611636980584923	0.0240159572019221	0.00553074601350431	0.466651394703031	0.0564831253588313	0.0122348467991392	0.00777997884841256	0	0.0141953058344116	0.0432512752666427	0.00309910882244745	0.435531476950198	0.635801351211801	0.21666392432689	0.367840661738118	0	0
"CLDN2"	0.0243000005436535	0.000961901026454897	0.00484223854258522	0.0125365493787427	0.00821742445090598	0.00386361574252838	0.00741535900513964	0	0	0	0.00181455895026119	0	0.630172004169749	0.0115667040557451	0.00425554468919588	0	0
"OLFM4"	0.0663013018123434	0.0324591179011973	0.0509838868801403	0.0160483212250062	0.0169601126560533	0.00863362215056046	0.00278618538098603	0.0177989388859686	0.0205040606693483	0.0040513829016722	0.0118474287984052	0	0.0453363927230083	0.00558585093397322	0	0.059290140636558	0.00546086048060566
"SMIM24"	0.0334730875796089	0.00147274988893583	0.00882705155887562	0.00778409811218036	0.108955599548385	0.00396643105261832	0.00149912669402475	0	0.0120893745556628	0.0262635579653009	0.0070526260415861	0.0249540620115614	0.0217569970703349	0.17204590389047	0.000918639042575759	0.015616367588642	0.00510601943137571
"CP"	0.568216121299171	0.280105633653309	0.116977417682319	0.454092822862757	0.123363936404941	0.0748506807420664	0.146569776462058	0.0642320373190962	0.51888292126637	0.380814520267131	0.169913170900861	0.758675406268852	5.18899996035663	2.22509437747823	0.316644257653541	0.136070914681891	0.512658346122449
"C8orf4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAPS"	1.49680025716143	0.582734474845847	1.15830005768214	7.72362994154778	4.2884426858927	3.01891741292745	0.78394615437569	2.73849982268211	1.77853799753002	2.02734548975975	1.03095281869701	3.18596564266434	3.47557419861294	1.56398269825228	3.45751964930373	0.597009281174574	4.6448910112336
"MYO15B"	0.0765478597286602	0.0640440171258386	0.106950248902172	0.0695958956865615	0.0250504183439465	0.0874258866951628	0.0513474908157381	0.0621107103344389	0.104707087783508	0.199333926191043	0.0602167203053124	0.159429589490275	0.0989364941951997	0.138237045007885	0.0803724515984087	0.0395534902716437	0.104617660186895
"SLC34A2"	0.0313358571057015	0.0126973256581123	0.000239002046481717	0.00019419338975444	0.000303425620333489	0.00022731420253283	0.000504397998309158	0.00117091975511325	0.0231539218480802	0	0	0.0057041558532688	0.0199432578502104	1.73627276773078	0.0631392364194251	0.00339130382545083	0.000351342970199043
"FAM3B"	0.0331799354769311	0.0298208458628509	0.00871855084626329	0.723189963883942	0.00620520210667979	0.0247947277494844	0.00634564183822512	0.789976082548072	0.0639698327168809	0.180481917390291	0.00470854834513466	0.180483676981713	0.0628953538138746	0.249205904742398	0.132421475499825	0.0214902795849122	0.00691774462690276
"MSMB"	0.0498377531718793	0	0	0	0.0101904808856071	0	0	0	0	0	0	0	0	0	0.0266910231056149	0	0
"KRT19"	0.92229820867576	0.165886983384553	0.018099648511678	0.0427059573057668	0.0104847966023452	0.267159760457531	1.4492067992054	0.00696513254699387	0.00521656477820343	0.0399865638186885	0.0100013628360628	0	0.150122100204381	0.916101374149588	1.78017563243069	0	0.0090804227116109
"F5"	0.147094519867203	0.0649136145037572	0.101417811636028	2.27346497517733	0.016139379656738	0.522047919824929	0.0135107255918142	0.00882750290212855	0.0273248932227162	0.0266864712245127	0.0228401092129433	0.165603940569812	1.97749849953027	0.0352185466110653	0.442933861285696	0.110687522396964	0.00632931691452591
"SPINK1"	0.119999867941695	0.0077445631166241	0.0104482290859197	0.574094072441467	0.0135997895235776	0.0307283937371384	0.0150220309017747	0	0.140193295405355	0.267186939341496	0.0107078349524745	0	2.87146837576084	1.86884505019591	0.0927118098039323	0	0.318124619637486
"ST6GAL1"	1.87841902787407	1.79407748543794	4.04996928798814	3.80060359270441	2.29293025118775	3.73584380305913	1.29809010017013	1.09446432313687	4.14308424176893	2.20691529758853	3.93343415798983	4.89236045819786	5.55681483371783	3.53008566762394	2.99112762958499	4.24530972326409	3.36161096673772
"CDC42EP5"	3.63725275852376	1.74886081331796	2.43649619412901	2.93712947818162	2.51667263436341	2.68619541777335	0.993450583205515	5.73454378658836	2.10409372196	2.41806047959792	2.11822424489676	2.93099071931465	1.87604943135196	1.23522877167458	1.59425570717534	0.534354215062663	0.804309720782913
"LFNG"	0.871345104625061	0.601644485629155	0.890508291815615	0.265415171996351	0.49805960856001	0.485992630877399	0.454335050533366	0.391586354438662	0.706538950924097	1.11786478977463	0.414667079137503	0.692161818873408	0.265351168183347	0.425621969143038	0.675499584530842	0.257463909854818	0.210336641513366
"VIL1"	0	0	0	0.000554746206538186	0.000522286905770853	0.000670274970015606	0.000668449869155069	0	0.000924848294741709	0.00234645651379518	0	0.00163561269111044	0.0375600699826817	0.00154139757744213	0	0.00296194359338765	0.000783152227486859
"RNF128"	0.134196306579653	1.13635773811733	0.0599159868522127	1.13313078794634	0.201870246051963	0.98816174850639	0.307004972880344	0.00960415790195156	0.0119922437933826	0.215561535096516	0.0381579052217357	0.114635158255676	0.972877882669646	0.138046262098593	0.133754505851068	0.0119568431775371	0.0820624566680897
"TRNP1"	0.224925894890389	2.04430778701596	0.513410223950081	1.04298974582596	1.57193039203219	0.333008974620166	1.14369633391268	0.453951869372084	0.51937264654612	0.515464736491374	1.70769033430409	0.586842565905327	0.959055244340923	1.0850056150465	0.791217166857912	1.37793243835865	2.00740292545332
"STEAP2"	0.108366332811752	0.158239723993498	0.124861338881429	0.17899897882529	0.072225462781363	0.173932642306974	0.316099923905143	0.154180728302771	0.0104011317865254	0.0860054913470152	0.0315620701142407	0.0591141557673624	0.0375607029648573	0.0884665566139754	0.0844465042726658	0.0237824895885194	0.0304459714588778
"SDR16C5"	7.26286423779399	0.133327237570514	0.176997557029958	0.158436549870194	0	0.029698678268937	0.0566598280183527	0	0.296975361489435	0.0288993481389479	0.110211685006509	0.646716856662259	0	3.76991399959129	0.485729943448263	0.0367653978796553	0
"KCNN4"	0.510618392819938	3.17372544063982	0.586817164422182	1.96327999277442	3.46659188440124	3.74248452373685	0.958085654851145	1.47122482376652	0.441760931346826	0.377418330344562	0.997431581503693	0.627081826181958	2.7926572791096	0.0962408320287503	2.49841519303079	0.0863574742443201	3.06607562791256
"PHGR1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LYPD6B"	0.216228896855744	0.00174637052648754	0.00407864501624961	0.00508634492551565	0	0	0	0.173361522071722	0.0134432326233771	0.00182505710601046	0.000512470585576355	0.00623757968158332	0.0114616925370646	0.00537709777474358	0.0247546139347564	0.0809654966323814	0.00405409459113005
"TESC"	1.20145584237097	0.684666162468064	0.943083523648203	4.43943068500298	4.09345379862643	0.861637949099087	0.509196788970998	1.10125497006358	1.44888498963552	1.03570114860281	1.65019803987007	3.74709463105795	3.03976812628353	2.53965927288674	4.75625632492928	0.328239714630174	0.266087871405431
"AZGP1"	4.70447225636343	2.21997418159642	0.925807045675936	1.73710010386134	2.63661804400178	3.21625700744681	0.23202660600123	0.621784883967177	1.23001967978619	0.120263254198182	2.39510234047998	0.0778787342459334	5.85878492681535	1.25822186054244	3.09468051062801	0.107676182706341	0.0143185610272093
"KRT20"	0.00388231186100446	0	0	0.00157515963484441	0	0	0	0	0	0	0	0	0	0	0	0	0
"MSLN"	0.202028094946016	0.0122451332496841	0.0107282699755654	0.0286440385964582	0	0.0142764994518278	0.00305368426484597	0.0240382209783149	0.0162276910085008	0	0.132624168247327	0.0776953919023355	0	0.470452353946347	0.234865365949662	0.00878822172539309	0.00661749427135433
"SFTA2"	0.0146466347147762	0.00609367734610508	0	0	0	0.00702793318741781	0	0	0.0125518671775957	0	0	0	0	0.359605037832147	0	0	0
"PLBD1"	2.64773654077546	0.731378876041883	1.09867296305601	2.86244452830137	0.317988356550136	0.856525614090717	1.06455187408269	0.622248337778952	0.523682041338205	0.823044970991202	0.57428113708714	0.272072389626076	0.54067630315592	0.681888509452295	0.432511598033753	0.588942029570465	0.24324138688305
"GLUL"	1.80093218958958	1.71763323247692	2.35070229441658	1.52737142252034	1.1514857422748	2.07068255481345	1.79294404927739	1.50036563056004	2.48311697575058	2.07835132213966	1.67255589525248	1.49154260004114	2.45365260091953	1.08708182061494	1.28344606186744	0.725123676953013	1.94965162419031
"C15orf48"	9.38775813141358	4.29947256224789	5.3103117980251	5.17974153282972	3.3122305533523	6.09223492349515	5.49716738697875	2.54615196699401	5.81312605496112	6.51135299810111	4.33136980999553	3.40823095933538	4.86108878870805	3.9282786487813	4.7670345611577	4.58348436897663	5.73266686695531
"RGL3"	0.0229586854073021	0.200965235015075	0.0483606403797213	0.0346416288650924	0.200895078012875	0.138092671115813	0.0152414019765635	0.07454161496998	0.304685511635436	0.0900419563729385	0.24362322756617	0.0642391141789268	0.324106437771055	0.353729624267435	0.031959061051341	0.0576263245667716	0.0194392069286659
"VTCN1"	0.020205002679125	0.0117872384652647	0.000635226746934673	0.000494525688314953	0.00156612520584052	0.000574663074646217	0.00276863793723538	0.0168748935005691	0.000990391228144482	0.00304259665272394	0.00110470248146311	0	0.0565770782392196	0.00768495787929144	0.16009924689702	0.000717964149006821	0
"DNALI1"	0.0221654078764115	0.050622350433516	0.113570781688919	0.561192471477712	0.425834085425462	0.559056724249309	0.299279375334748	0.323929992589419	0.0117324751448388	0.0226154729743135	0.0129866810140991	0.0489866174472851	0.190412992257538	0.251438041014848	0.654370228288255	0.447261882722334	0.0124750537425081
"GRB7"	0.935052823333559	0.00638035847695657	0.00190412668879451	0.00498692795219551	0.00182064761394518	0.00701664655968624	0.00117274098193995	0.00885648158285406	0.0031624092939187	0.0429651979276649	0.00322545998822733	0.00312971697677225	0.0766884019501281	0.0771718770274583	0.072768672943625	0.000697844653285373	0
"COL9A2"	0.050793168223756	0.0162371834602018	0.0191689184352636	2.61220288713887	1.5094554474004	0.0601517998659587	0.00693612138357676	1.41660091913835	0.087955484985255	0.0787647559304027	0.0142821300602212	0.118971399253455	0.0234322803661401	0.0295302494547155	0.0577811845127809	0.0193812770507218	0.0222864239739945
"PKIB"	0.168980948670721	0.188959809144602	0.18757206344736	0.092705658065256	0.0611650713921898	0.829626127395117	2.2885708416513	0.0759490814034296	0.0718077206976715	0.285875427123362	0.299142418127593	0.0990652009031821	0.534771138981985	0.367874235301809	0.108084770139326	0.281999416682072	0.0286969808448795
"GGT1"	0.193213135737059	0.127249561752088	0.227998809182034	0.960347825317922	0.105079680745801	0.0993188966498763	0.157915285352903	0.119564713544832	0.473635957106848	0.598909306233633	0.124157110896537	0.402619105737902	1.10413236521136	1.1464482565119	0.128383585581375	0.136007690703367	0.123749637331163
"CD24"	4.42821609638794	0.0750105257874041	0.0336366250749719	0.07212420639204	0.00685406843518875	0.0320082673775476	0.00482354159687361	0.593605411377506	0.128304127462323	0.0208659733847863	0.034182433676429	1.98023578213091	0.287999762819803	0.340379433182124	0.323185508701755	0.742102160432746	0.00126972934189978
"CRISP3"	0.331637981400481	0	0.00105092094130424	0.000844646050054327	0	0	0	0	0	0.000741729913045058	0	0	0.0109671942265834	0	0.170689638768152	0.00127179819656956	0
"CTSH"	1.78504160948215	2.9452480452877	2.47259122754076	1.12778067663092	2.66550639794916	1.78176508104496	0.912081592551457	0.806098996369859	3.43550244561902	2.61138286573445	1.55693794659787	3.7634099840778	1.87101404169085	3.00875724932526	2.53069573931376	1.24230429789169	2.67311522664548
"HOXB2"	0.152257474692162	1.08465733287511	0.670572781692373	0.681031212303623	1.28463570327212	0.753959337966762	1.75598547219636	1.63398742418268	0.255515941807013	0.665090761558088	0.143669763620991	0.564175618540155	0.103900174880743	0.276001785002342	0.754438600645704	0.193458818732849	0.220689616511734
"SERPINA3"	2.76390369729919	0.415212174273676	2.38906399758835	5.63366660629033	4.7889449653151	6.13018385166606	0.0586825607781209	1.10841020841503	3.21526369748362	0.414176786255087	1.09058519737614	2.30887727687518	6.60426966318297	0.929904813671086	4.82621350193038	0.552860783634129	0.172096772215504
"MIA"	0.724174121825041	6.0613291980813	4.76856354703756	7.84358737135568	7.7669898603547	6.61115741812511	0.0670172186598958	4.48949664409643	6.31556806450288	3.1308558388888	4.71808838703044	2.41877965049858	4.01064522347589	0.116424576525432	7.28636608915996	1.07116926824286	1.73887184095408
"ARSE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CA2"	7.40142846998517	3.60934807170616	4.18596427216522	4.31111720740447	2.48343206274027	3.31146970982714	3.16374727639155	3.22424898754604	3.4109805175283	4.50317618284647	2.33951676446588	3.16992734300643	6.01226080783274	2.75118414154894	2.47365396462448	3.9594078241047	3.05341098201892
"GSTA1"	0.538407481872161	0.00724827623177283	0.0375351706995873	0.00355377524913127	0.0047938956768641	0.00397298681597594	0.00483193781989698	0	0.14355818598476	0.00746051622311526	0.0148724926507107	0	5.09915578371674	1.12157704833891	0.034997325546018	1.622805079813	0
"NKX3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HPN"	0.150060562953985	0.0109938401640543	0.0547059474319806	0.00705812446974784	0.0120313310485946	0.172052602440297	0.0096162539553542	0.00373928405474689	0.173291562862835	0.0278484314819716	0.00503153509768717	0.0122459214707221	2.36630631778377	0.197506478548702	0.0368687761751665	0.242924999791083	0.0174932353178545
"DHRS7"	3.11660434720314	2.29885638366317	2.29829091441585	1.50143327719998	2.1307617314591	2.23109884274563	1.00588121395327	2.20901810696215	2.72472293884875	1.69003486936882	2.98617378915	1.54610378440277	2.74548244310598	2.22770983885643	2.82739917664097	2.16482975081446	2.02615397628019
"CLDN10"	0.00121557807937293	0.000294570272357811	0.000222373840515747	0.000700904682806152	0.000229665593256498	0.000103691987419052	0.00136441417342579	0.000837384608256166	0.000369511660089843	3.15861233988714e-05	0	0.000133529397530376	0.00414377680432863	0.00381078405496794	0.0300605169394229	0.000176417432954331	0.000183531448624507
"KLK4"	0.0229505816882831	0.0390085483734024	0.0311199537571304	0.00393136993188387	0.0157811522861285	0	0.0385532916736359	0	0.00264175435451028	0.0229148396840461	0.0322934670199923	0	0	0	0.00482723695998988	0	1.22271608974779
"VSTM2L"	0.0776187481405078	0.0300500308592568	0.539782376604102	0.363932428140084	0.104462036423623	0.219045452366118	0.0622167395477407	0.0397947382192903	1.01921358356917	0.657880475260663	0.0563131748779327	0.970932863855861	0.879867162953694	0.335528370677019	1.06801209058618	0.263208195887815	0.0825651975373538
"IRX5"	0.360192179230829	0.345561449168335	0.0877066212706044	0.126556079789077	0.0840493967772475	0.0391120148691617	0.285680336836759	0.400650518641336	0.103960132236405	0.298812456525779	1.03755674417062	0.0783347226305273	0.0646408977911247	0.173335657981513	0.758940092641452	0.146483991956625	0.842275542474488
"PAX8"	0.194738834471983	0.166570423218294	0.0555875040681116	0.0759949043448397	0.0937621426824319	0.0707230104885335	0.0956001406750251	0.0059213214214906	0.00611306962168648	0.0479924570472492	0.103499115249753	0.0419087917308827	0.153929070627717	0.0222157633674473	0.123583836107177	0.00750219820334344	0.00256131725941364
"EIF1AY"	1.93376265984787	0.0219285147729558	1.79441972092161	1.97508640342979	0.378329738296504	0.00245902979616689	0	0.00824052813445723	0.00659610237653687	0.778342230414093	1.95430906576391	0	2.66798139000781	0.860655087257339	0.594615604371001	0.433766571953343	0.00278042822211905
"RPS4Y1"	6.18413013092977	0.292429057700703	5.33796695087179	5.42242930712843	3.34912687375786	0.136406563865194	0.0657480218785288	0.0749785343089744	0.16665177246567	4.30504496084557	6.23831918435443	0.0443639367067641	7.67991172625481	4.10854522274838	4.1089850482944	2.64543803521037	0.0198045458010606
"MAGED2"	2.72318160499601	5.03242316813797	4.45797458542265	5.0607814222448	5.71505199776337	4.75376869783751	3.29068737691033	4.04623915630743	4.49165358964584	4.40228780638852	3.83362255714467	4.00698075874692	3.6138130403893	4.08534350666068	5.77809932790577	4.41070542907296	4.9442038163212
